nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[2, 12, 13, 34, 36, 38, 46, 52, 71, 75]",131,236731,0.7327928994520978,0.708001371102417,0.6814138976746955,0.6398289087799389,0.8560332350160815,0.8414281734660523,true
"[3, 7, 8, 9, 17, 22, 29, 40, 44, 69]",16,236846,0.7832909011272513,0.7080099972043288,0.7374204833040371,0.6398453167764971,0.8850372314921284,0.8414332993198741,true
"[8, 12, 25, 31, 37, 47, 54, 61, 69, 74]",54,236808,0.8284393242573926,0.7079876217389812,0.6830915055725085,0.6398420479193193,0.9101864228043575,0.8414200031726018,true
"[4, 6, 10, 18, 34, 38, 39, 43, 51, 55]",318,236544,0.8275869291750747,0.7078543349600787,0.7005709984330166,0.6397702797258752,0.9097180492741005,0.8413407959680065,true
"[6, 11, 18, 25, 39, 40, 45, 50, 51, 54]",113,236749,0.7233799689014038,0.7080077487794613,0.6589129937066225,0.6398428101351654,0.8505174712499466,0.841431963250423,true
"[3, 8, 9, 17, 40, 44, 49, 54, 61, 64]",20,236842,1.157794083938405,0.7079771010656715,0.8325074004265177,0.63983563927416,1.076008403284289,0.8414137514122713,true
"[4, 29, 36, 42, 56, 67, 79, 96, 119, 150]",409,236453,0.7144674495040647,0.7080039215633862,0.6316270539520871,0.6398661347494542,0.8452617638956968,0.8414296890194606,true
"[3, 7, 11, 21, 22, 25, 29, 40, 49, 54]",29,236833,0.8751577809676372,0.7079946159387688,0.7045078313742281,0.6398439909044317,0.9354986803665931,0.8414241593505435,true
"[3, 7, 13, 21, 49, 69, 89, 109, 112, 123]",20,236842,0.8573507542179793,0.7080024718470126,0.8349543015845367,0.6398354326468593,0.9259323702182463,0.8414288275588213,true
"[9, 94, 113, 118, 142, 153, 161, 167, 207, 220]",15,236847,0.8428541237622666,0.7080065427909918,0.7830911499109556,0.6398428363362441,0.9180708707732027,0.8414312466214883,true
"[2, 21, 27, 77, 78, 96, 113, 115, 120, 123]",24,236838,1.1220882173966171,0.7079731222821385,0.9409706033797285,0.6398213940773779,1.0592866549695683,0.8414113870646976,true
"[9, 12, 22, 25, 29, 49, 52, 54, 58, 63]",23,236839,0.893764422487288,0.7079970438591504,0.7006488262106693,0.6398460038337278,0.9453911478786376,0.8414256020939406,true
"[3, 8, 9, 12, 17, 22, 29, 40, 50, 54]",19,236843,1.2061694015673285,0.7079751195249372,0.8406019505169444,0.6398358034137354,1.0982574386578625,0.8414125739047029,true
"[3, 16, 30, 40, 45, 58, 63, 74, 78, 96]",42,236820,0.7395741292482413,0.7080094854271012,0.6710570074009395,0.6398463737465934,0.8599849587337218,0.8414329952094232,true
"[5, 12, 25, 29, 32, 45, 52, 54, 65, 74]",54,236808,0.8735597272587632,0.7079773328054905,0.7033914087675609,0.6398374188748085,0.9346441714678175,0.8414138891208598,true
"[8, 13, 17, 29, 44, 54, 61, 69, 74, 80]",22,236840,1.1628782689433406,0.7079728303088911,0.848493937845188,0.6398325272688163,1.0783683363968641,0.8414112135626023,true
"[1, 21, 31, 45, 55, 67, 71, 72, 83, 84]",194,236668,0.9001033739534269,0.707857625017863,0.7467423075024924,0.6397642884434045,0.94873777934339,0.8413427512125263,true
"[9, 11, 12, 16, 22, 28, 29, 40, 45, 50]",47,236815,0.7680159706928629,0.7080031742146907,0.6888052556942107,0.6398421923356268,0.8763652039491657,0.8414292449247831,true
"[12, 22, 23, 29, 40, 49, 54, 61, 74, 78]",22,236840,0.9724250017331966,0.7079905214585221,0.7283122476121339,0.6398436909117193,0.9861161198019209,0.8414217262814897,true
"[5, 17, 27, 28, 32, 34, 45, 47, 68, 74]",85,236777,0.9675119097705273,0.7079219262848336,0.7628880695476974,0.6398077395146808,0.9836218327032636,0.8413809638236616,true
"[2, 10, 22, 23, 30, 38, 46, 55, 59, 77]",115,236747,0.9657986355469916,0.7078898639019147,0.813526646332222,0.6397675453570727,0.982750545940826,0.8413619101801048,true
"[2, 4, 6, 10, 12, 19, 26, 31, 37, 39]",231,236631,0.711510681309543,0.7080116700047417,0.6314836025162229,0.6398600771361226,0.8435109254239348,0.8414342933377161,true
"[16, 18, 25, 40, 47, 50, 52, 54, 62, 63]",54,236808,0.8371308222511461,0.7079856397920384,0.7027284128305974,0.6398375700596527,0.9149485353019294,0.8414188254323993,true
"[1, 7, 11, 17, 21, 28, 29, 50, 65, 87]",25,236837,1.0581776208717906,0.707978120022432,0.7896468044999615,0.6398360959430606,1.0286776078401778,0.8414143569148508,true
"[1, 7, 9, 17, 24, 77, 80, 94, 109, 118]",13,236849,0.9603208087520899,0.708001234042621,0.8224251737121739,0.6398418870154438,0.9799595954691652,0.8414280920213094,true
"[8, 9, 52, 60, 66, 68, 82, 83, 87, 89]",44,236818,0.9038015358895979,0.7079787059458967,0.7335107277419677,0.6398345064689277,0.9506847720930413,0.8414147050924988,true
"[2, 8, 9, 25, 30, 37, 44, 54, 63, 74]",22,236840,0.984547139022984,0.7079893954366493,0.7224102056582863,0.6398442391507118,0.9922434877705089,0.8414210571626131,true
"[3, 8, 11, 25, 29, 40, 50, 54, 66, 69]",28,236834,0.9697052712800402,0.7079841437660076,0.7507292459679452,0.639838799353522,0.9847361429743707,0.8414179364418182,true
"[3, 9, 17, 20, 24, 29, 40, 61, 66, 69]",11,236851,0.7444354290691092,0.708013390961215,0.7609818144749488,0.6398462823674794,0.862806715938807,0.8414353159698106,true
"[11, 17, 23, 28, 29, 37, 50, 87, 98, 104]",27,236835,0.9364037913427018,0.7079890453265281,0.6995897899378458,0.6398450976445658,0.9676795912608169,0.8414208491156658,true
"[29, 40, 57, 74, 86, 91, 92, 96, 102, 116]",20,236842,0.9107481615966014,0.7079979627306078,0.7679926515603026,0.6398410871887077,0.9543312640779413,0.8414261481143831,true
"[9, 17, 49, 94, 115, 118, 142, 226, 229, 244]",8,236854,1.1876152113750262,0.7079988834074304,0.9000084860678046,0.6398431208976441,1.0897775972073505,0.8414266952072714,true
"[4, 13, 34, 43, 45, 51, 55, 70, 71, 72]",353,236509,0.7535277993376714,0.7079471527050063,0.6672336699703786,0.6398110394931255,0.8680597901859476,0.8413959547710022,true
"[8, 9, 23, 25, 29, 41, 52, 54, 58, 64]",27,236835,0.8575370849062541,0.7079980364007941,0.688462798403136,0.6398463661596562,0.9260329826233266,0.841426191891359,true
"[3, 4, 5, 10, 19, 28, 30, 31, 39, 46]",235,236627,0.7330734972039795,0.7079901963023307,0.6455332643980497,0.639846265674862,0.8561971135223357,0.8414215330631435,true
"[11, 23, 29, 40, 49, 50, 52, 62, 68, 83]",38,236824,0.7383384544464735,0.7080102168319324,0.708808572325492,0.6398408434078924,0.859266230249085,0.8414334298278934,true
"[17, 22, 49, 57, 58, 66, 87, 92, 109, 112]",19,236843,1.1016888868674328,0.7079835011523414,0.8023972594460933,0.6398388682673739,1.0496136845846822,0.84141755457819,true
"[14, 16, 18, 22, 26, 34, 42, 45, 55, 57]",195,236667,0.7522616742197564,0.7079786257729285,0.6588604915262752,0.6398362459875332,0.867330199070548,0.8414146574507295,true
"[3, 7, 8, 17, 22, 29, 40, 49, 61, 69]",19,236843,0.7523225175003762,0.7080115279929826,0.7204508993930157,0.6398454421616458,0.8673652734000689,0.8414342089509925,true
"[3, 7, 9, 17, 24, 41, 140, 142, 149, 161]",12,236850,0.8724272267168799,0.7080067524828116,0.7713862283600036,0.6398452437839932,0.934038129155807,0.8414313712257296,true
"[8, 16, 23, 24, 40, 49, 61, 63, 66, 77]",25,236837,0.7525519710898837,0.7080103812030943,0.654966131394956,0.6398503125427794,0.8674975337658798,0.841433527501189,true
"[1, 22, 23, 45, 55, 59, 72, 83, 114, 115]",165,236697,0.8925417375082823,0.7078864500419765,0.7603059856494031,0.6397679401823722,0.944744270958169,0.8413598814074608,true
