uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
2644,"[14, 39, 94, 96, 102, 106, 116, 122, 135, 217]",87,150377,1.1604168131464334,0.7576131350451621,0.8444501270471712,0.6832304563637798,1.0772264446932378,0.8704097512351078,true
2647,"[17, 32, 52, 57, 59, 70, 93, 104, 105, 111]",163,150300,0.8182349113767193,0.7577558112742511,0.7284398066143994,0.6832611831447082,0.9045633816249248,0.8704917066085415,true
2656,"[54, 104, 191, 200, 298, 384, 709, 815, 1003, 1210]",65,150414,1.1128323441514474,0.7576874715945446,0.8882006693443205,0.683236457647894,1.0549086899592055,0.8704524522307606,true
2658,"[4, 81, 86, 93, 124, 211, 269, 282, 316, 324]",100,150362,0.8691043787468534,0.7577623801535563,0.7089989886132619,0.6833029655430779,0.9322576782986844,0.8704954796858835,true
2671,"[35, 63, 89, 121, 126, 152, 160, 168, 179, 189]",101,150361,0.9668509142690821,0.7577256091938083,0.7565409212870002,0.6832761197346581,0.9832857744669563,0.8704743587227646,true
2675,"[11, 35, 37, 63, 72, 76, 107, 120, 135, 144]",141,150330,0.8946374478736132,0.7577241459464058,0.7264845776827586,0.6832934202428265,0.9458527622593346,0.8704735182338437,true
2677,"[6, 37, 41, 77, 106, 119, 155, 213, 215, 217]",92,150372,0.8477853062127544,0.7577754793831404,0.7412089811804161,0.6832819519804576,0.9207525760011505,0.8705030036611823,true
2685,"[21, 52, 153, 158, 185, 200, 269, 361, 434, 484]",77,150413,0.8174126428549139,0.7578044173050096,0.716740097722844,0.6833023615308559,0.9041087560990182,0.8705196248821789,true
2705,"[6, 76, 86, 87, 124, 167, 243, 269, 318, 337]",96,150367,0.8493773417139163,0.7577867535900383,0.6612373638855943,0.6833372998472689,0.9216166999973017,0.8705094793223325,true
2711,"[97, 106, 292, 303, 305, 311, 322, 367, 375, 410]",135,150334,0.7823990702911212,0.7578006782848716,0.7294769293598,0.6832737929627425,0.8845332499635733,0.8705174773000665,true
2713,"[3, 5, 30, 35, 37, 95, 126, 168, 182, 183]",138,150326,1.1383849635511023,0.7575445252008088,0.8238726462975722,0.6832079336723187,1.0669512470357314,0.8703703379601173,true
2717,"[14, 71, 79, 119, 126, 135, 188, 215, 219, 246]",95,150370,0.8847082936304121,0.7577535499788817,0.755348361525798,0.6832752831864088,0.9405893331472626,0.8704904077466228,true
2736,"[43, 50, 63, 64, 77, 94, 194, 215, 217, 218]",79,150395,0.846144799313426,0.7577917673303286,0.7196448568847326,0.6832978589877978,0.9198612935184446,0.8705123590910864,true
2737,"[105, 394, 703, 835, 1249, 1307, 1539, 1642, 1864, 2111]",120,150410,0.8069891959053983,0.7578323414250978,0.7418489792322184,0.6833078703235922,0.8983257738178273,0.8705356634998349,true
2776,"[12, 21, 821, 1006, 1037, 1083, 1111, 1305, 1318, 1337]",97,150411,0.9013273491007058,0.7577463949271559,0.7434392746265424,0.6832769625004718,0.9493826147032111,0.8704862979548592,true
2800,"[41, 109, 179, 247, 248, 315, 468, 472, 559, 576]",76,150397,0.9400720932684541,0.7578205691398632,0.7865021394264484,0.6833004131701726,0.9695731500348255,0.8705289019555084,true
2806,"[41, 141, 227, 276, 345, 365, 414, 492, 503, 599]",60,150413,1.0011698118283672,0.757740359868674,0.8246234844517737,0.68326790367786,1.0005847349566988,0.8704828314611806,true
2810,"[902, 1615, 2336, 2356, 2908, 4073, 4110, 4429, 4730, 5221]",103,150417,0.92732638481238,0.7578047422276147,0.7859798836211206,0.683290427869808,0.9629778734801646,0.8705198115078224,true
2817,"[61, 191, 283, 325, 356, 363, 484, 488, 572, 618]",70,150402,0.8521736244927723,0.7577683993526312,0.7502658361047746,0.6832743813396273,0.9231325064652269,0.870498937019817,true
2818,"[304, 821, 986, 989, 1318, 1469, 1573, 1838, 1864, 2133]",85,150423,0.8186702064012465,0.7577806120647061,0.7382089336151292,0.6832901571626885,0.9048039602042238,0.8705059517686862,true
2826,"[153, 572, 1039, 1111, 1175, 1318, 1453, 1615, 2053, 2189]",97,150417,0.9020469073245514,0.757720793661463,0.749866587356237,0.6832626297487835,0.9497615002328487,0.8704715926791999,true
2827,"[14, 16, 72, 111, 113, 120, 143, 152, 212, 252]",100,150363,0.9887983294288446,0.7576651964052548,0.7705103974977024,0.6832497074689264,0.9943833915692903,0.870439656958054,true
2833,"[6, 31, 41, 57, 60, 74, 100, 107, 141, 152]",116,150355,0.9219703550733251,0.7576909493311645,0.7666733514666929,0.6832462596266095,0.9601928738921807,0.870454449888772,true
2834,"[2, 3, 8, 14, 24, 26, 73, 126, 133, 156]",231,150232,0.8669876588038371,0.7576835544196167,0.7252926526567597,0.6832594989873363,0.9311217207239003,0.8704502021480705,true
2837,"[835, 992, 1026, 1444, 1480, 1539, 1783, 2061, 2155, 2647]",82,150411,0.91985935954655,0.7577712411434651,0.7718364894612445,0.6832830060531809,0.9590929879560949,0.8705005692953136,true
2856,"[12, 57, 200, 211, 279, 330, 365, 399, 507, 562]",70,150402,0.7974380453625333,0.7578339678194208,0.7054196122894549,0.6833054446001989,0.8929938663633324,0.8705365976335635,true
2876,"[21, 243, 483, 512, 545, 657, 932, 967, 986, 1095]",89,150401,0.8350075814900412,0.7577437279140257,0.7524879099517555,0.6832577662482087,0.9137874925222172,0.8704847660436257,true
2897,"[21, 77, 85, 106, 124, 153, 304, 318, 430, 512]",67,150415,0.7653943784780409,0.7577957968552339,0.7323031694065638,0.6832842286900683,0.8748682063476995,0.8705146735438949,true
2911,"[79, 87, 174, 191, 206, 215, 250, 262, 313, 348]",84,150386,1.2976977022279879,0.7575936801341598,0.883980789441993,0.6832188236300553,1.13916535333023,0.8703985754435493,true
2923,"[15, 82, 126, 143, 188, 213, 229, 238, 262, 280]",171,150292,0.867227187877292,0.757704002571208,0.7258019638406648,0.6832673265511355,0.9312503357729822,0.8704619478019748,true
2924,"[27, 108, 176, 179, 325, 363, 382, 450, 468, 483]",89,150375,0.8576180183724535,0.7577577785255132,0.7641952630153103,0.6832620781624146,0.9260766806115213,0.8704928365733478,true
2925,"[13, 60, 66, 74, 98, 179, 208, 217, 241, 253]",103,150362,0.9274679405657015,0.7577270847981409,0.7048153706796088,0.6833025074008932,0.9630513696401151,0.870475206308681,true
2935,"[37, 46, 67, 124, 191, 276, 294, 384, 417, 527]",71,150417,1.3544652491994815,0.7576815591745107,0.9199842693827777,0.6832674399430025,1.1638149548787735,0.8704490560478026,true
2952,"[21, 94, 160, 325, 497, 653, 835, 868, 1154, 1357]",94,150396,0.8559892211286089,0.7577147730767327,0.7588294173073548,0.6832379805355869,0.9251968553386943,0.8704681344407346,true
2956,"[21, 57, 111, 120, 194, 207, 218, 265, 279, 281]",104,150359,0.7959478070240489,0.7578058542632249,0.742176764661804,0.6832774925810777,0.8921590704712075,0.8705204502268886,true
2988,"[87, 88, 98, 128, 164, 185, 197, 206, 286, 294]",57,150409,1.0216468474703215,0.7577197246878866,0.8222851159790913,0.6832604715704634,1.0107654759984244,0.8704709786591892,true
2990,"[200, 283, 542, 835, 878, 986, 1025, 1237, 1341, 1454]",66,150421,1.1671862951585392,0.757716524108197,0.8616872490576097,0.6832582726958522,1.0803639642076828,0.8704691402388697,true
3007,"[27, 138, 168, 254, 384, 492, 503, 592, 614, 766]",109,150391,0.9023929794140205,0.7578743482046713,0.7658241659729147,0.6833288607973863,0.9499436717058651,0.8705597901377431,true
3010,"[12, 66, 104, 154, 180, 197, 221, 253, 363, 369]",87,150392,0.8609201192537189,0.7577416096585603,0.7476266029575933,0.6832657777655293,0.9278578119807576,0.8704835493325307,true
3027,"[31, 40, 47, 50, 52, 57, 63, 64, 70, 98]",93,150369,1.082762774703739,0.757672196968081,0.8613074429920069,0.6832178681721504,1.0405588761351945,0.8704436782285693,true
3033,"[278, 511, 627, 709, 745, 766, 874, 1026, 1154, 1363]",107,150373,1.2621046988687117,0.7575667839751332,0.9006358428228122,0.6832033810124293,1.1234343322458646,0.8703831248221287,true
3044,"[61, 507, 841, 941, 951, 1452, 1625, 2204, 2381, 2755]",86,150411,0.7862194570845955,0.7578689135349395,0.7152778809509502,0.6833324589679526,0.8866901697236726,0.8705566687671398,true
3045,"[21, 94, 106, 167, 209, 250, 554, 640, 684, 704]",84,150395,0.8196309212857094,0.757781500556735,0.7266806891455853,0.6832852039175623,0.9053347012490515,0.8705064620993546,true
3048,"[38, 79, 221, 247, 681, 708, 741, 812, 821, 1039]",83,150385,1.0443324396193374,0.7577733798561004,0.7525645850694044,0.6833060066273198,1.0219258483957323,0.8705017977328366,true
3056,"[12, 141, 276, 433, 745, 874, 992, 1023, 1037, 1154]",75,150417,1.2208124171795574,0.7575262488930633,0.8414550800456837,0.6832033420750132,1.1049038044913944,0.8703598387408873,true
3060,"[25, 47, 63, 71, 77, 80, 122, 184, 189, 197]",73,150390,0.8400108464775734,0.7577866690226684,0.7505425825072215,0.6832789498324138,0.916521056210698,0.8705094307488395,true
