nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[2, 24, 32, 45, 64, 67, 68, 81, 83, 95]",160,149670,0.9415444619061015,0.7583823631299106,0.7451730213979109,0.6838032786485381,0.9703321399943947,0.8708515161208084,true
"[356, 361, 489, 503, 592, 841, 1042, 1092, 1123, 1178]",53,149777,0.9767746468569992,0.7585007467586833,0.7977842344384017,0.683828503938022,0.988319101736377,0.8709194835107797,true
"[8, 20, 31, 37, 45, 51, 59, 67, 69, 79]",152,149678,0.9920617389129991,0.7583408518235407,0.7889904689916276,0.6837620615418674,0.9960229610370431,0.8708276820494056,true
"[8, 38, 40, 62, 64, 70, 80, 95, 120, 167]",175,149655,0.803502085575067,0.7585254254023125,0.7098275833316919,0.6838384589333286,0.8963827784909006,0.870933651550055,true
"[18, 20, 34, 42, 52, 73, 91, 96, 99, 103]",219,149611,0.8082768000145969,0.7585052087370281,0.7228885373321485,0.6838116970615438,0.8990421569729625,0.8709220451550346,true
"[21, 191, 221, 367, 417, 521, 734, 826, 1316, 1583]",61,149769,1.0766659476646618,0.758448402411388,0.8532193250589812,0.6837998385508467,1.0376251479530851,0.8708894317945235,true
"[160, 200, 356, 468, 473, 572, 799, 807, 907, 1039]",39,149791,0.8516289274656944,0.7585537307006932,0.7096102131906656,0.6838621118787905,0.9228374328481124,0.8709499013724573,true
"[21, 40, 85, 126, 279, 324, 455, 492, 512, 544]",75,149755,1.0236594094466116,0.7584452001459063,0.8307987405390552,0.683795228828486,1.0117605494614879,0.8708875932896888,true
"[41, 71, 87, 108, 116, 128, 144, 152, 159, 162]",74,149756,1.070641237505487,0.7584237556557553,0.8401703081422325,0.6837915796091496,1.0347179507022612,0.8708752813438646,true
"[66, 115, 141, 158, 167, 206, 221, 364, 488, 545]",50,149780,1.427429240383931,0.7583546798073142,0.9647717279832078,0.6837750421441529,1.194750702190181,0.8708356215769507,true
"[304, 665, 826, 1039, 1075, 1270, 1371, 1893, 2159, 2381]",41,149789,1.141558182938927,0.7584731289884984,0.8682664446333871,0.6838183409630906,1.0684372620509484,0.8709036278420813,true
"[1037, 1615, 2159, 2687, 3176, 4651, 5216, 5725, 5772, 3802]",40,149790,0.8064301532552134,0.7585651792337839,0.7402256967213029,0.6838537644093832,0.8980145618280437,0.8709564737883196,true
"[1, 5, 39, 61, 64, 67, 80, 83, 106, 185]",98,149732,0.8154283544003841,0.7585407489703432,0.7518784889018336,0.6838243014642026,0.9030107166586585,0.8709424487130841,true
