nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask-1,mask-2,mask-3
"[35, 65, 81, 208, 261, 293, 295, 360, 394, 431]",54,15060,1.236235950281177,0.7712847901185031,0.848635641737961,0.674076968026325,1.1118614798081536,0.8782282107279993,true,true,true
"[51, 84, 133, 152, 183, 280, 312, 313, 341, 368]",316,14798,0.8431110681583568,0.7714476674524801,0.6853673784572334,0.6744728592740789,0.9182107972346856,0.8783209364762291,true,true,true
"[138, 245, 146, 207, 259, 454, 609, 530, 106, 49]",37,15077,0.6131495813587489,0.7733381406108356,0.6332665179735151,0.6748023215470773,0.78303868445866,0.8793964638380323,0,0,0
"[90, 92, 194, 342, 431, 478, 506, 516, 529, 595]",55,15059,0.8493771087237963,0.772666839731724,0.7338587692628642,0.6744845760555711,0.9216165735943534,0.8790146982455549,true,true,true
"[5, 12, 13, 38, 71, 142, 145, 149, 184, 194]",66,15048,0.9574505858480694,0.7721367584950738,0.8138280636309734,0.6740904313483957,0.9784940397611369,0.8787131263928369,true,true,true
"[15, 22, 33, 42, 50, 64, 76, 95, 158, 247]",328,14786,0.8815275332586443,0.7705373089132291,0.7313826986099129,0.6734432529410423,0.9388969769142109,0.8778025455153505,true,true,true
"[2, 49, 118, 150, 152, 163, 207, 427, 510, 540]",68,15046,0.7496255156014711,0.7730513854472245,0.6640148508419504,0.6747489334888376,0.8658091681204763,0.8792334078316317,0,0,0
"[5, 36, 77, 102, 114, 117, 161, 170, 192, 197]",89,15025,0.8588541916847957,0.7724371153038201,0.7018284621334887,0.674539948752108,0.9267438651994389,0.8788840169805229,true,true,true
"[22, 50, 79, 80, 97, 98, 143, 161, 210, 215]",150,14964,1.0371602455932003,0.7702974902205868,0.7577820954625281,0.6738678260365495,1.0184106468381016,0.8776659331548575,true,true,true
"[49, 158, 164, 172, 245, 251, 257, 270, 278, 297]",40,15074,0.8793737164231474,0.7726635751521106,0.7685166414791302,0.6744516914867413,0.9377492822834617,0.8790128412896541,true,true,true
"[90, 207, 293, 389, 456, 478, 521, 575, 502, 431]",49,15065,1.243949507884607,0.7714140162372052,0.8640050118763835,0.674084913212636,1.1153248441080326,0.8783017797074109,true,true,true
"[1, 9, 19, 122, 156, 161, 165, 204, 234, 341]",281,14833,0.6442541433697621,0.7753839591595051,0.6173401317861414,0.6757872909120474,0.8026544358375913,0.8805588902279649,0,0,0
"[8, 11, 52, 80, 99, 139, 149, 155, 207, 210]",121,14993,0.8190371269264622,0.772574013749199,0.660358125874553,0.6748163896417985,0.9050066999345708,0.8789618955046908,true,0,true
"[36, 87, 128, 170, 194, 228, 243, 327, 333, 349]",51,15063,0.9070238094721634,0.772492031216674,0.7725882178283737,0.674369213571072,0.9523779761587116,0.8789152582682098,true,true,true
"[55, 150, 207, 85, 423, 311, 203, 196, 519, 485]",38,15076,1.8061601876654116,0.7703417082361738,1.0456691860466472,0.6737655899482974,1.343934592033932,0.8776911234803356,true,true,true
"[12, 26, 36, 146, 253, 270, 355, 383, 388, 389]",46,15068,0.9166556193121945,0.7725072685168225,0.7355404233970009,0.6745149060030557,0.9574213384462426,0.878923926467372,true,true,true
"[14, 37, 50, 137, 178, 187, 191, 229, 265, 273]",198,14916,0.7217771530375715,0.7736252215204079,0.6522652386337816,0.67499845440338,0.8495746894991467,0.8795596747921132,0,0,0
"[27, 34, 45, 59, 82, 144, 160, 201, 211, 244]",247,14867,1.196760691768391,0.7659047413488295,0.8506573906898134,0.6717772978832259,1.0939655807055317,0.8751598376004406,true,true,true
"[161, 311, 499, 538, 571, 44, 87, 270, 360, 447]",81,15033,0.9903337233910641,0.7717746723145856,0.7521712808393092,0.6742832162164784,0.9951551252900545,0.8785070701562883,true,true,true
"[295, 299, 311, 403, 467, 472, 473, 535, 576, 150]",48,15066,1.4272210331978101,0.7708614808778936,0.9474992042994453,0.6738315081192042,1.194663564857408,0.8779871758049167,true,true,true
"[36, 73, 315, 324, 355, 378, 401, 461, 499, 536]",81,15033,1.0121554203881624,0.7716570938234817,0.7565936259797437,0.6742593879748516,1.0060593523188195,0.8784401481168091,true,true,true
"[4, 10, 15, 29, 86, 113, 224, 234, 262, 287]",172,14942,1.1083725996418352,0.7690848342498625,0.8219309654205845,0.6730058450728126,1.0527927619630728,0.876974819621329,true,true,true
"[23, 89, 116, 135, 146, 156, 189, 198, 230, 260]",291,14823,1.0982371517388247,0.7665599857885612,0.8673251162448322,0.6709191023614018,1.0479681062603121,0.8755341145772455,true,true,true
"[2, 184, 245, 350, 358, 398, 473, 501, 529, 535]",69,15045,0.8680301573973374,0.772509910245226,0.7424638602616082,0.6743898608688769,0.9316813604432244,0.878925429285799,true,true,true
